speed,ray_front,ray_right,ray_left,ray_rightfront,ray_leftfront,throttle,brakes,steering,Q
69,800,100.5422408,800,800,800,7,2,-7,23.31454141
71,800,113.7296738,800,800,800,1,2,-10,23.48368714
71,800,128.1786238,800,800,800,4,3,-2,23.32360803
70,800,148.3233999,800,800,800,1,10,-10,23.22912074
66,800,164.2565567,800,800,800,9,1,-7,23.34643182
64,800,189.3368515,800,800,800,2,8,7,23.12983421
61,800,219.2844844,800,800,800,7,0,-6,23.0649502
60,800,246.8279055,800,800,800,7,9,-2,23.01584001
59,800,288.3028125,800,800,800,3,5,8,23.01560575
55,800,364.2022979,800,800,800,4,0,2,22.96651827
56,800,800,800,800,800,7,8,0,23.07188892
55,800,800,800,800,800,0,1,2,22.97773862
53,800,800,800,800,800,1,3,10,22.8814972
51,800,800,800,800,800,4,10,9,22.83789883
47,800,800,800,800,800,9,8,-2,22.65282314
46,800,800,800,800,800,6,1,-2,22.59076423
45,800,800,800,800,800,6,4,5,22.55563808
44,800,800,800,800,800,6,1,-2,22.52760669
44,800,800,800,800,800,9,8,-10,22.57725631
43,800,800,800,800,800,10,8,-4,22.49295438
42,800,800,800,800,800,5,0,9,22.45755714
1,800,800,800,800,800,10,9,-10,22.1593424
323,1542.959746,30.39688008,20.48713348,37.52342831,26.3443474,10,2,5,19.3993857
323,1660.67718,26.49837225,24.52487052,34.77833211,30.73394662,10,10,2,25.8699451
323,1615.390714,27.38143281,24.13309079,33.84265265,30.77213446,6,4,10,30.09413654
323,1561.83103,28.00317386,23.54713834,35.63763927,30.43682942,2,2,-6,30.81130323
323,1523.349585,28.52290814,22.83782071,37.28779987,29.53316197,2,5,6,30.93846822
318,1484.784664,29.37542757,22.63676097,38.42148466,27.17418582,9,9,7,30.81470965
308,1503.459472,29.58223348,21.64999836,37.68168413,27.55475094,10,3,-9,30.6179631
302,1535.171372,29.83297,21.96234366,36.82704354,28.37065345,2,7,5,30.39034199
296,1512.943193,29.26967875,22.56118082,36.31233757,28.77196291,9,9,-7,30.16713793
285,1485.02316,28.11486723,23.21274438,34.16560274,28.96917067,3,9,0,31.09135025
272,1438.334124,27.33498907,23.75352238,33.61532325,29.8495694,2,6,7,29.77114005
262,1402.805422,26.52663272,24.21088102,33.14092998,29.96944061,10,8,-6,29.27785382
255,1025.678457,25.85758605,25.17465137,31.82294133,31.40480035,2,8,4,29.02711283
246,1050.616743,25.30100266,25.71400061,31.08678649,32.24709839,1,2,7,29.84049255
237,838.9570533,24.29488615,26.71543704,29.97754146,36.16790409,2,7,2,28.75907279
230,511.840794,22.94176623,28.09766886,28.19600073,36.24537439,3,2,-7,28.43495069
225,412.2560421,21.76814916,29.45875939,27.39368919,38.01499272,7,8,-6,28.17482257
220,411.7926715,20.1730343,30.8521751,24.52406382,40.31871493,3,7,-1,28.00318631
211,572.4155805,19.04655596,32.04314268,23.76174781,41.06894219,6,3,1,28.72639085
206,694.8995205,18.32234136,33.03939875,22.17097898,43.52323558,2,7,-6,27.76745206
201,698.0697253,17.90778433,34.20822854,21.86077287,43.37119441,0,6,4,27.50733865
193,836.9742363,17.54895842,34.48527942,21.77800201,44.45969168,8,4,5,28.1160421
188,695.9456205,16.69993445,35.31908806,20.39859442,44.86738808,8,0,-4,27.32400533
189,388.1433489,15.40694856,35.84215925,20.59980508,45.88158844,9,4,-7,27.13396756
190,359.9110162,14.87222909,36.94323543,17.75098774,46.98222406,5,3,-4,27.11051663
188,511.0761205,14.47374805,37.59798887,18.15912743,47.54134588,3,3,7,27.82984025
185,942.1472821,13.32837899,37.895896,17.05215698,48.50412815,1,7,-5,27.11933401
179,917.0781239,13.12335045,38.29405526,17.07026352,48.47817949,5,1,1,26.90167669
174,885.6951235,12.64751405,38.36266158,16.25745637,46.9121209,8,10,4,27.42708449
169,856.4415905,12.76994652,38.42244689,16.91700504,47.47957261,8,5,-7,26.73906041
165,845.3329358,12.42438166,38.73529082,16.29481953,48.04534704,7,7,-9,26.46160244
162,823.7673577,12.24572264,38.96186986,16.08647312,49.36352426,2,3,8,27.07768913
157,770.2345701,12.51417428,38.52992261,15.60925002,46.99812675,0,6,-3,26.39700635
151,746.7772831,12.64758535,38.40800747,16.07956335,47.48779643,5,10,3,26.16959068
144,720.2179618,13.84771417,38.18866237,17.60460771,46.52685528,8,4,6,26.55985827
140,707.5334049,13.81296778,38.1463669,18.13120302,47.88280595,1,5,7,25.89005891
137,718.7820367,13.13391897,37.85673192,17.03645128,48.43375311,2,10,-8,25.74104411
132,323.4184808,12.67635304,38.50775366,16.52028404,49.09158657,9,1,10,26.15767758
129,221.7407178,11.89014751,39.32380411,16.14020139,51.21054059,6,6,-10,25.55893755
128,191.7570959,11.10034241,40.40128168,13.21875043,52.60641024,5,8,1,25.46930292
125,177.1354574,10.10905205,41.14011689,12.43460192,53.53540181,6,7,4,25.91541199
119,157.986035,8.910859765,42.1866288,10.14264612,55.1103605,0,2,4,25.35747252
115,125.474011,7.423241803,43.21518285,9.51520947,56.11098732,2,4,-4,25.17513101
111,85.33176554,6.675420294,44.45686173,8.204997153,59.66914358,10,8,10,25.07087675
108,72.17943215,5.532292997,45.83896883,6.693598722,60.47612704,4,6,1,25.41612215
105,58.17194541,3.896340604,47.29936374,4.374910756,63.21833785,1,1,-5,24.95490237
103,44.64375423,3.48829259,48.19284961,894.6728609,63.35189033,0,5,2,24.79014659
99,41.78164386,1093.405921,49.6105304,2.650709219,64.855896,4,8,3,25.16463401
94,457.4217084,1087.14967,50.44099884,1.344110219,66.8849542,10,7,-7,24.69631396
92,447.3859392,1081.984103,51.33551974,1.214492264,67.70155376,8,6,-1,24.53495522
90,430.8265024,1074.484681,52.53723962,831.5563391,69.3203397,3,8,7,24.86697772
87,419.0894994,1069.452241,53.14626143,818.4113522,1.099630173,6,5,0,24.49777196
84,410.0900557,1065.480064,54.26990934,807.8468062,3.352778796,3,8,5,24.33111896
80,394.9007889,1058.205113,2.799021161,792.2083066,4.204335667,5,8,4,24.60992852
76,386.8021258,1053.380159,3.620403329,781.6670119,4.031123841,4,2,-1,24.20767285
76,384.4014839,1051.567012,56.91715525,773.4407521,5.469804663,9,9,8,24.09050696
75,376.5473323,1046.772402,4.506764633,763.7933396,6.144809302,1,9,-1,24.39414388
72,368.1867045,1041.665026,5.496368239,751.3640805,9.077932326,5,10,-3,24.077289
68,364.2947534,1038.016897,6.169604714,743.7028806,9.859699819,1,4,-2,23.96567056
66,353.2112234,1033.348507,7.050493954,732.7741584,11.50292368,7,8,3,23.85903337
61,343.016276,1027.42864,61.07653836,721.5190121,11.97066354,9,7,-8,24.03019808
63,339.0687074,1024.921246,8.477932224,714.0030772,11.44545778,9,8,6,23.75145473
64,326.3129188,1019.287594,8.861394154,703.4594103,13.13229484,8,5,1,23.73013412
65,319.8000385,1014.638054,9.717471211,693.4567557,13.92437762,9,4,-7,23.75930586
66,307.1978416,1007.670825,10.50442044,681.9832498,15.89742248,0,4,-10,24.0492186
62,289.9010236,998.0554089,11.04087069,666.3941184,16.67070917,9,1,-3,23.79778347
61,260.4704724,982.1193729,12.12032032,645.2154746,16.6504392,5,9,3,23.67802837
59,242.6546475,971.3278914,12.31123004,629.6853623,17.41157847,7,9,-9,23.6754458
54,234.7878291,966.9116028,12.612094,618.9313366,16.21136213,7,7,-2,23.81140531
52,223.4923276,959.2249429,12.47212978,608.454417,17.63336993,0,6,7,23.55049445
49,212.5515424,953.4908103,12.63928103,596.8648093,16.32374782,2,0,-3,23.44436377
46,207.3001291,949.3466061,13.57592273,588.8369841,16.84246036,10,5,-10,23.53177707
46,196.0267838,942.8073772,13.11574631,578.4897802,16.65414939,8,9,-5,23.33402036
45,180.5403295,929.935711,13.16177769,561.4580368,17.05727747,2,6,-2,23.29961065
43,156.9947969,916.532238,13.38844784,541.1556509,18.13776621,4,4,-7,23.46432769
41,148.4574462,910.3703588,12.7972389,530.7613546,16.73426302,7,9,5,23.22311904
40,298.550564,901.7042523,13.18551935,517.9992551,16.14533066,6,2,8,23.14841733
41,134.7009937,898.7567432,12.74438041,509.4161238,15.5733535,0,6,-1,23.31694861
40,294.2009333,901.2935143,13.36038336,509.5252784,16.39672424,6,2,8,23.19590803
37,133.4403748,898.6504004,12.83671966,504.0959473,16.01491422,10,7,6,23.10290544
38,133.5232062,899.4835711,13.43836081,501.1942681,17.09252532,3,9,4,23.26321346
34,140.0373752,904.7623129,13.2560522,502.3815446,17.08855097,4,9,-7,23.11885753
30,137.9114039,904.901921,13.36843078,500.2387146,17.37313214,10,10,-4,23.00204514
28,131.9965526,900.5393323,13.30294831,492.3516309,17.14153089,8,5,2,22.90351778
30,123.9797785,892.4390089,13.74932067,483.0423334,16.1210212,10,7,2,23.04695578
31,119.0119003,888.7798807,13.36601211,475.6192348,17.3497635,10,4,-5,22.97335451
32,114.8850205,887.1547986,13.04521391,469.4780732,16.20714921,8,4,-2,22.95422867
33,112.5134068,881.7831105,13.41901608,461.1600705,15.62807149,4,6,0,22.99014554
31,258.5306077,877.2512144,12.99512343,454.3552631,16.02655696,0,9,2,23.11878615
29,103.5219146,873.7906761,12.58500641,447.0507559,15.72054192,10,8,4,22.94666048
27,99.88084423,872.2075151,12.9112619,444.0662106,16.32711197,1,6,8,22.98712555
24,97.90864131,872.4024367,12.47483032,440.6973768,15.2648151,0,0,-2,22.82435005
23,100.0521861,877.5153779,12.96618723,442.2603877,16.30248629,8,1,3,22.7427977
22,96.08225901,874.098694,12.56518488,437.0391489,15.21089405,9,9,9,22.81470998
22,92.46826069,872.4982853,12.0355319,432.6888226,15.89961297,6,9,5,22.72910086
19,245.5779636,875.8215439,12.40419414,434.5703315,15.02125834,7,2,-8,22.66656071
18,244.3569735,876.2834696,12.0668072,434.5726018,15.79341035,7,3,10,22.61473179
18,92.68314974,874.832648,12.3798468,430.1216931,14.70557354,0,9,9,22.66935207
15,89.47375608,875.3727043,12.13968182,428.2828319,14.89236036,7,10,2,22.56424164
12,90.77681151,876.0050371,12.11658068,428.8731425,15.27670015,1,5,-8,22.47426578
9,89.37092694,874.7636305,12.2588425,427.7220565,14.42846869,1,0,3,22.42434321
6,88.1897119,874.5639598,11.83195808,424.6464571,16.05672296,10,5,6,22.29462355
6,237.3912334,874.39597,11.80217439,423.905971,15.45503849,9,8,-6,22.26048463
7,238.6162868,874.2162895,11.85088604,423.1451404,14.87825,0,9,-1,22.28998945
7,237.5130199,874.0315521,11.97156645,422.2456896,14.20374534,9,4,-1,22.26395474
6,800,873.8881764,11.58697925,421.5546564,15.15017097,5,9,-8,22.24595638
6,235.7985199,873.7388733,11.51954958,418.018208,14.62843252,5,1,6,22.27655037
7,234.7483375,872.5703807,11.51705162,417.1629151,14.78872276,7,6,-10,22.25428217
7,233.7767977,870.3976443,11.61725034,414.9505475,14.18482586,0,4,-2,22.26745356
5,232.7052934,869.2224113,11.86434473,414.0775864,14.26234663,3,9,-1,22.28814948
0,232.3865608,868.1778175,11.88456191,413.8176636,14.0721543,10,8,2,22.15879557
323,960.5868897,38.39734694,12.6191195,49.20658693,15.71916319,1,3,-3,28.01977009
323,915.6726668,39.2405055,12.79007226,49.02370405,16.02162079,4,5,-8,30.46938064
323,871.1548065,39.6501862,11.9785141,50.64283116,15.15605058,6,3,-1,30.87073437
323,856.0373022,40.27701299,11.07661172,51.36944785,14.4662603,3,7,2,30.9070453
315,848.6810501,41.01545433,11.08286388,50.62654899,14.22755055,3,2,3,30.80122464
308,1400.461347,41.26096185,10.05011211,52.40703199,12.72402013,1,10,-4,30.58138727
297,1448.881262,41.13130104,10.36214031,51.76344476,13.50904787,8,3,10,30.36282618
288,1405.784502,40.94239574,10.45715813,50.44606188,12.29242625,8,7,2,29.95940993
282,1385.674546,40.85983873,10.26118827,50.25875786,13.95919275,8,5,5,30.98583213
276,1379.947872,40.20776761,10.31495123,50.19130664,14.15312901,9,1,-7,29.76770293
273,1383.65102,39.68979228,10.8015523,49.12070291,14.13093407,0,3,0,29.46941756
270,1357.041647,39.04447723,11.83426447,49.02575765,14.58005116,6,1,10,29.34867108
267,1324.605804,38.02842698,13.23366951,46.86193442,17.66837606,5,2,-10,30.3765935
265,984.7167273,36.82302065,14.39161866,44.23482798,18.10837832,6,9,-7,29.37667415
258,1256.87755,35.37115663,15.88353326,43.16795452,20.35281925,4,6,-9,29.11826663
249,1184.613583,34.85639083,16.41175207,41.84450514,20.53513122,4,7,-2,28.81841724
241,1035.06151,34.46450848,16.86010377,43.04707677,20.9020333,1,1,-9,29.61851129
234,469.4563537,35.03754194,16.21042205,44.97585561,21.54146278,6,3,3,28.54524596
231,305.0791993,36.32850051,15.32211913,47.85055357,19.70110054,10,8,5,28.27448472
227,256.5697092,37.65376737,13.97915565,49.2577479,16.51474678,2,1,9,28.16885552
223,282.8288717,39.33470028,12.69024731,49.8198888,15.57684631,5,4,-6,29.04302913
220,838.3644349,39.76349265,11.36208147,50.72263296,14.29885047,8,4,-3,28.18001079
217,862.4567542,40.4074674,11.22653234,49.30781989,14.996032,1,2,-6,27.89066133
214,801.4892438,40.4596999,10.74380724,49.9352261,13.92508861,6,9,-5,27.75895642
206,299.4250331,41.27173145,10.58566854,51.80509203,13.60345762,9,8,2,28.5550067
199,160.067378,42.02527646,9.329333261,54.61250737,10.77213537,1,4,7,27.63878067
194,125.0564198,43.39484738,7.663066081,56.59992384,10.99466307,9,9,-5,27.32468796
188,120.0094696,44.74223957,800,58.58251785,8.997447477,7,9,-1,27.92471737
180,90.87023211,46.28125105,5.343068061,60.9130092,7.172766818,3,9,6,27.09227277
171,64.6958578,47.63795051,3.506385517,60.96492422,5.770349787,2,3,7,26.76799501
166,65.61089823,48.99704956,2.791007534,61.51832113,800,10,1,-1,26.542642
165,76.0043517,49.45808418,800,62.07742429,2.396612796,5,5,-3,27.09110911
163,62.59532332,50.13698948,800,62.05097344,2.760467296,2,6,-10,26.49250048
158,33.57795535,50.79493646,800,64.20168062,800,10,8,5,26.29689472
153,800,51.33694328,800,64.72931398,800,7,3,-10,26.81660463
153,800,51.85377747,800,66.38711511,800,7,0,4,26.19473428
154,800,52.42410951,800,1.96725256,800,9,5,4,26.70583184
155,800,2.771352257,800,4.23886671,800,0,5,4,26.22391694
152,800,3.213857231,800,4.363687537,800,3,0,-1,26.1422408
148,800,3.482906657,800,4.202779274,800,0,8,7,26.64404656
144,288.0169093,54.53539398,800,3.898845154,800,5,9,-8,26.05199707
138,125.919973,3.133034684,800,4.342793069,800,2,2,7,25.78605064
134,87.14999273,3.150387881,800,67.9049747,800,7,8,9,25.61528644
129,47.44259945,2.477722757,800,3.183123329,800,10,4,5,26.05349554
128,408.3656339,54.05189365,800,65.55976598,800,0,1,-10,25.50671132
127,416.134176,53.29685972,800,64.14296743,800,9,9,9,25.96998052
124,409.3436494,51.84795508,1.185415256,60.80382923,800,8,3,-8,25.45524777
124,400.5331159,50.74552816,800,58.92824304,800,0,1,0,25.34716534
123,386.3834033,49.0406049,800,57.93327942,5.270673723,7,3,-6,25.32742069
121,370.2161282,47.72376889,5.563252637,56.07997916,8.262180262,9,0,-6,25.83150124
125,338.795839,46.10362071,7.145838475,54.10934134,11.50834105,0,1,-6,25.41588495
126,300.5031914,45.14856317,8.874783084,54.53960298,13.20895054,1,6,9,25.4104823
121,253.5368117,44.33649003,9.466847369,55.13354909,11.70956861,2,3,6,25.36120385
115,227.7297328,43.97898686,9.636663039,54.53509268,13.81942403,10,4,7,25.68327649
115,229.3393358,43.38413019,10.8547096,53.15913151,13.93799751,7,7,-4,25.16861091
115,235.3470516,42.65496112,11.13683722,50.06363839,14.27548452,5,10,2,25.08387621
109,224.1283566,40.99262576,12.37376119,49.00621005,16.86418867,5,1,-1,25.47119459
107,212.2549286,40.28733994,13.66667745,49.14224022,18.73056112,5,2,-9,24.96259758
108,198.2197912,39.03898578,15.00733638,47.89455967,19.18791807,3,5,-9,25.2836204
106,175.0517858,38.54640288,15.84458528,47.83246026,22.38932423,0,1,3,24.88463915
103,151.8340717,38.59745509,16.38904573,49.43022761,20.54471952,0,1,7,24.75187958
100,132.9536771,39.26698774,16.50386957,52.07373829,21.78683462,9,10,-7,25.0826123
99,124.4727227,39.77219477,16.53276439,53.2122373,20.55770921,6,2,9,24.66530503
99,109.3579213,40.67894522,15.4519767,55.65773789,18.6604544,5,8,2,24.96174907
98,800,41.58769537,15.27510676,57.74172371,18.33917685,8,9,-2,24.59448457
95,85.20865846,43.33563156,13.93816246,61.71200891,17.51736122,10,0,4,24.83557346
97,73.06932923,45.37348987,12.87515812,67.61477858,15.30798065,10,4,8,24.46926121
98,60.1574194,47.49835854,11.45163313,74.85961558,13.66341288,7,3,-5,24.83669801
100,800,49.76029985,9.712846871,78.92006247,11.49562756,3,6,3,24.52524147
97,800,53.05853392,8.329672065,89.89409195,10.06334984,2,9,8,24.84219266
92,23.67226664,56.14339387,5.557932349,100.4300487,6.84470325,8,8,-5,24.40605108
88,800,59.58108978,3.404862397,109.4515795,3.145471549,0,2,2,24.54031797
86,800,62.70656921,800,121.7365893,800,3,8,10,24.03189313
81,800,66.5696263,800,6.033557674,800,10,9,6,24.27147405
79,800,6.25388344,800,9.786956625,800,2,7,-3,23.94640361
74,800,8.879979774,800,15.04581749,800,6,9,8,24.11245272
70,800,11.59300103,800,20.12265167,800,7,6,-7,23.77499327
69,800,13.96837591,800,26.57595795,800,4,0,-2,23.89874218
70,800,17.5083131,800,32.44895348,800,2,3,8,23.8423619
70,800,21.66942592,800,43.27737312,800,3,0,6,23.46382738
70,800,26.23165036,800,52.84145603,800,6,1,4,23.58174957
72,800,29.88374278,800,58.987548,800,6,8,1,23.42973584
72,800,34.18628899,800,70.77810526,800,3,5,4,23.66347042
69,800,38.18331592,800,83.42364652,800,7,2,-3,23.46424717
68,800,42.2690156,800,100.545304,800,1,7,4,23.60318675
66,800,46.16907219,800,116.4754672,800,6,10,1,23.41996613
61,800,50.79065842,800,132.4311375,800,6,4,9,23.50578409
59,800,54.71036484,800,159.4079229,800,6,3,-8,23.27687466
60,800,59.18811486,800,180.1039628,800,1,10,-2,23.42441215
56,800,63.55722601,800,800,800,5,1,-4,23.24875774
56,800,68.5213929,800,800,800,2,5,7,23.16871349
55,800,74.25438561,800,800,800,10,6,0,23.35244551
54,800,78.78741217,800,800,800,8,10,10,23.16745225
52,800,84.34901639,800,800,800,4,3,-2,23.29169318
52,800,88.77877118,800,800,800,4,8,-10,23.13652942
51,800,94.76512702,800,800,800,9,10,4,23.26169186
50,800,98.84673019,800,800,800,7,9,-9,23.0817862
51,800,103.8310688,800,800,800,9,1,2,23.22597815
52,800,109.5017362,800,800,800,7,5,-7,23.10624571
53,800,115.4684343,800,800,800,8,8,-2,23.11711472
54,800,121.4764823,800,800,800,4,0,-10,23.29715834
56,800,129.5768779,800,800,800,10,2,-3,23.18226018
59,800,136.7515895,800,800,800,5,8,-7,23.20868149
58,800,147.2178892,800,800,800,4,5,6,23.23347693
57,800,157.3963258,800,800,800,7,8,1,23.19745076
57,800,166.6596435,800,800,800,4,6,0,23.25665559
57,800,176.6147337,800,800,800,10,2,-4,23.01913009
57,800,188.1348892,800,800,800,7,3,8,22.93840454
57,800,198.292714,800,800,800,9,9,9,22.88470243
55,800,209.3191257,800,800,800,10,3,-6,22.84681348
55,800,218.8277981,800,800,800,9,4,-8,22.81034701
54,800,230.203276,800,800,800,4,10,10,22.87421427
52,800,246.9189643,800,800,800,3,0,-5,22.73605609
49,800,260.4279702,800,800,800,8,7,0,22.66155408
49,800,276.3071142,800,800,800,0,2,-8,22.61931764
47,800,291.1504908,800,800,800,6,6,9,22.5851892
44,800,310.5647657,800,800,800,0,3,4,22.61232296
3,800,325.8173181,800,800,800,1,2,2,22.50317662
3,800,347.8434764,800,800,800,2,10,-2,22.15654038
2,800,374.2374826,800,800,800,3,3,6,22.09186601
0,800,397.9521929,800,800,800,10,3,-1,22.07324976
323,970.349997,38.31313373,12.76164787,48.45159738,15.59793674,6,2,-2,18.32148513
323,1431.442991,31.48148996,19.39870605,38.93645108,24.80819451,5,8,0,26.91850825
323,1408.716098,32.50362999,19.4901881,39.89847346,24.40742286,8,8,0,30.24313405
323,1372.384694,32.60158157,18.64293058,41.62464689,25.01472634,5,9,7,30.80559909
323,1328.057553,33.41287525,18.22447128,42.35614735,22.84459575,10,6,-1,30.90218424
315,1405.263082,34.23738763,17.6059878,42.78048079,22.69484011,1,0,-1,30.76905593
311,1389.962699,34.53083585,16.82268074,43.56239239,21.71797912,8,7,7,30.59346858
306,1361.401556,34.69694817,16.39466226,44.45515334,20.58777511,4,7,-8,30.43552202
295,1385.585477,35.03596556,16.07585166,43.88568551,20.41806012,5,3,-1,31.43066842
288,1346.968487,35.25223531,15.94291427,42.98811072,19.97011016,9,8,-4,30.09704116
282,1302.000502,35.05216625,15.51610298,44.26905336,20.74327624,9,1,10,29.71234339
277,1221.065688,35.45109121,15.11226979,45.11589714,19.05835213,0,2,-5,29.53800081
274,1177.000679,35.96570498,14.39614022,45.55340341,19.25961137,4,6,-4,30.62060326
267,794.9689294,36.49610072,14.59093629,46.17914666,18.79525884,7,7,-8,29.53536023
260,396.1701556,37.52772804,13.54641953,48.25016433,16.13609194,1,10,-4,29.30029198
249,199.4287347,38.68188197,12.61311728,51.50293818,14.84618088,9,10,3,28.94673741
238,119.0886225,41.16046719,10.8932577,55.37735738,13.39185249,4,0,3,29.59503568
232,800,44.40059596,7.599556169,59.75556763,8.949167814,8,0,9,28.46247504
233,800,46.95766162,5.180271956,61.88712604,6.665386758,1,2,-8,28.25678071
232,800,49.36357967,800,63.14784982,3.014511154,10,2,-8,28.24657086
229,800,51.27813551,800,66.28421766,800,4,1,-2,29.18870813
228,800,53.58484774,800,69.57510577,800,10,0,7,28.37815367
228,800,55.33180676,800,6.792146442,800,10,6,6,28.2027909
226,800,5.983393923,800,8.664462733,800,10,9,6,28.12438408
220,800,7.794181358,800,10.24110265,800,3,4,2,28.0137739
213,800,9.543702979,800,13.16962247,800,4,3,-7,28.80315347
208,800,9.611704003,800,13.11327938,800,7,9,9,27.87379477
202,800,9.911135756,800,12.87392229,800,10,0,-1,27.58172833
196,800,10.202114,800,13.05115948,800,8,9,-4,27.36407751
192,591.0125546,9.833928778,800,13.34480805,800,1,3,4,28.09040451
187,800,10.0177429,800,12.89911452,800,10,7,0,27.2894711
183,494.2261719,9.216378943,800,12.12520096,800,6,0,6,26.98976934
180,404.6278905,9.777344176,800,11.76332249,800,10,4,4,27.58224983
180,308.9918037,8.875919397,800,11.75763182,800,8,10,-2,26.88521663
178,215.7674247,7.702762752,800,10.98737669,800,4,0,-3,26.84532915
175,192.7417527,7.670387544,800,8.533560891,800,4,6,3,27.43536283
172,204.5148951,57.86697616,800,7.887244984,800,8,10,9,26.776229
167,171.872244,6.17570869,800,8.187509566,800,5,4,7,26.61302482
162,108.910876,4.903206472,800,7.568328276,800,0,9,-4,26.45149845
156,62.71039058,55.52750472,800,67.07924333,800,3,2,2,26.98796664
149,526.2868198,2.670769178,800,63.20987883,800,9,1,6,26.18576474
149,516.8172298,52.74239674,800,63.51051478,800,8,0,5,25.96294599
149,508.4159032,50.8329051,1.64359492,59.60848204,800,7,5,0,26.51031257
147,509.641133,48.98933444,800,56.46563535,6.103737334,10,9,-7,26.00918527
143,495.4198574,46.84954432,6.334192144,52.84608982,9.370837898,9,0,-4,25.85662245
145,468.1216365,44.03221003,9.36556546,50.93929682,14.50387452,9,3,-7,26.38411501
148,435.0272112,41.72227029,11.38367462,48.65800024,15.26673361,7,7,-9,25.96424582
147,392.0037151,39.9654687,13.18689986,47.37454951,18.65743864,5,7,-1,25.95605759
144,337.1115723,38.99375195,14.29609572,47.76213834,19.50708495,9,2,4,26.5256151
142,296.5529968,38.31821021,15.51660698,46.0967526,20.1990964,7,8,0,25.93892381
140,279.0252597,37.36290476,16.04027126,45.89624018,21.64086376,8,2,-6,25.8246839
139,264.9256076,36.93184923,16.66861461,45.49677978,21.92600222,7,2,-5,26.29854961
140,234.7047143,36.40892326,17.3256631,43.93886565,22.71848566,4,3,-3,25.81074718
140,206.8427456,35.86485356,17.47929861,44.72721684,21.96461834,4,4,4,25.732303
137,181.5330242,35.90299804,17.63703668,44.88883295,22.57170106,6,7,4,26.24461052
132,158.5790892,35.89933961,17.75898139,48.15156987,22.05424911,4,6,7,25.63359446
127,149.1176779,36.67369032,17.6708828,47.81346727,22.17090525,1,6,-5,25.40755023
121,141.4273746,37.18028591,17.9385855,49.58235857,22.46591664,10,1,-5,25.76366921
119,132.2935346,37.88187486,17.81337047,50.25173937,21.70518642,0,4,3,25.21631717
117,107.8023728,39.3685513,16.73241322,53.76265312,20.57368189,4,5,5,25.57506443
112,96.36531763,40.57752217,16.35052002,58.46825647,18.90725954,9,10,-3,25.02069711
109,800,42.58237961,14.94264001,63.03200158,17.47802807,5,5,-2,25.25115345
106,800,44.80667773,13.24812744,69.78905989,16.45235159,0,0,2,24.80174191
104,57.58522467,47.01293242,11.52215276,75.84717208,12.76602162,2,7,-1,25.05649044
101,800,50.87749292,9.729577172,87.5583685,11.29354903,8,5,9,24.6563868
98,800,54.88858939,7.052159443,102.5034342,8.339940532,3,8,-7,24.8228134
95,800,58.10753829,5.085419769,114.4191446,800,5,6,-7,24.43084558
92,800,62.87048175,1.024732168,134.707904,800,8,2,4,24.45643517
91,800,3.968995864,800,9.608015577,800,0,6,10,24.13895833
90,800,8.43638582,800,14.89619225,800,7,0,-7,24.38792484
87,800,13.19244211,800,23.58039774,800,3,3,-6,24.04802633
88,800,17.04591887,800,33.55785685,800,3,6,8,24.2915462
84,800,23.09839949,800,51.94681047,800,2,7,9,23.96524661
79,800,28.00585437,800,70.55960397,800,7,4,9,24.00252215
76,800,34.264933,800,87.28457963,800,10,1,-8,23.52945802
78,800,39.00379597,800,106.3609357,800,10,2,-9,23.67292544
81,800,45.86508837,800,139.263975,800,4,5,-5,23.49649773
79,800,51.36373583,800,800,800,5,5,5,23.4748417
76,800,58.86248292,800,800,800,9,9,0,23.62972119
76,800,65.38896772,800,800,800,7,1,-2,23.41195592
77,800,75.41253718,800,800,800,0,4,5,23.57505805
76,800,82.32878346,800,800,800,6,0,-9,23.40789804
75,800,89.44329432,800,800,800,6,2,0,23.54185542
78,800,99.77469379,800,800,800,7,5,-2,23.38576923
79,800,108.5769478,800,800,800,4,2,2,23.36639606
80,800,119.303815,800,800,800,0,2,-5,23.66962922
78,800,128.1193023,800,800,800,5,10,6,23.51208727
74,800,138.5085056,800,800,800,4,7,4,23.43983496
70,800,148.75464,800,800,800,9,3,3,23.58510116
69,800,156.4043294,800,800,800,4,0,1,23.38132967
70,800,165.2043707,800,800,800,6,3,-8,23.3631795
71,800,175.3034824,800,800,800,5,10,-10,23.37080518
69,800,188.5549706,800,800,800,5,2,8,23.37225406
67,800,202.2946805,800,800,800,10,5,3,23.32309087
68,800,218.9066809,800,800,800,2,8,-9,23.51664537
64,800,235.1828157,800,800,800,9,8,8,23.33035432
62,800,250.4795806,800,800,800,8,8,-8,23.23167777
59,800,265.0848824,800,800,800,8,5,-4,23.13224563
57,800,285.3629629,800,800,800,10,4,9,22.88554103
56,800,307.8732193,800,800,800,8,3,7,22.79437028
54,800,330.657102,800,800,800,5,1,5,22.74184764
53,800,340.3454342,800,800,800,1,7,6,22.70695135
51,800,341.4770672,800,800,800,6,10,-4,22.77230347
47,800,338.9587032,800,800,800,10,1,1,22.64352409
45,800,348.3749512,800,800,800,0,3,5,22.58306479
3,800,363.7957039,800,800,800,1,7,-2,22.32319862
3,800,383.3750266,800,800,800,5,2,10,22.11087483
1,800,405.9800056,800,800,800,2,7,-7,22.08081651
1,800,446.5496778,800,800,800,7,10,-5,22.08736617
